,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:17:32.294000,NOR,4,,1.0,1.0,0 days 00:15:54.424000,,,38.694,21.548,,0 days 00:17:10.904000,0 days 00:17:32.294000,263.0,271.0,254.0,174.0,False,SOFT,1.0,True,McLaren,0 days 00:15:54.424000,2025-10-25 21:02:18.324,1,,False,,False,False,,
1,0 days 00:18:49.441000,NOR,4,0 days 00:01:17.147000,2.0,1.0,,,27.211,29.785,20.151,0 days 00:17:59.505000,0 days 00:18:29.290000,0 days 00:18:49.441000,315.0,295.0,252.0,342.0,True,SOFT,2.0,True,McLaren,0 days 00:17:32.294000,2025-10-25 21:03:56.194,1,,False,,False,True,77.147,77.14699999999999
2,0 days 00:20:37.851000,NOR,4,0 days 00:01:48.410000,3.0,1.0,,,42.077,39.12,27.213,0 days 00:19:31.518000,0 days 00:20:10.638000,0 days 00:20:37.851000,189.0,253.0,107.0,212.0,False,SOFT,3.0,True,McLaren,0 days 00:18:49.441000,2025-10-25 21:05:13.341,1,,False,,False,True,108.41,108.41
3,0 days 00:22:30.137000,NOR,4,0 days 00:01:52.286000,4.0,1.0,,,44.625,40.986,26.675,0 days 00:21:22.476000,0 days 00:22:03.462000,0 days 00:22:30.137000,214.0,244.0,253.0,221.0,False,SOFT,4.0,True,McLaren,0 days 00:20:37.851000,2025-10-25 21:07:01.751,1,,False,,False,True,112.286,112.28599999999999
4,0 days 00:23:47.036000,NOR,4,0 days 00:01:16.899000,5.0,1.0,,,27.339,29.667,19.893,0 days 00:22:57.476000,0 days 00:23:27.143000,0 days 00:23:47.036000,316.0,297.0,253.0,346.0,True,SOFT,5.0,True,McLaren,0 days 00:22:30.137000,2025-10-25 21:08:54.037,1,,False,,False,True,76.899,76.899
5,0 days 00:25:27.072000,NOR,4,0 days 00:01:40.036000,6.0,1.0,,0 days 00:25:24.470000,34.338,37.394,28.304,0 days 00:24:21.374000,0 days 00:24:58.768000,0 days 00:25:27.072000,187.0,224.0,,232.0,False,SOFT,6.0,True,McLaren,0 days 00:23:47.036000,2025-10-25 21:10:10.936,1,,False,,False,False,100.036,100.036
6,0 days 00:29:04.002000,NOR,4,,7.0,2.0,0 days 00:27:23.113000,,,38.815,22.713,,0 days 00:28:41.338000,0 days 00:29:04.166000,236.0,249.0,253.0,234.0,False,SOFT,7.0,False,McLaren,0 days 00:25:27.072000,2025-10-25 21:11:50.972,1,,False,,False,False,,
7,0 days 00:30:20.982000,NOR,4,0 days 00:01:16.980000,8.0,2.0,,,27.36,29.773,19.847,0 days 00:29:31.362000,0 days 00:30:01.135000,0 days 00:30:20.982000,314.0,294.0,253.0,342.0,False,SOFT,8.0,False,McLaren,0 days 00:29:04.002000,2025-10-25 21:15:27.902,1,,False,,False,True,76.98,76.97999999999999
8,0 days 00:32:00.737000,NOR,4,0 days 00:01:39.755000,9.0,2.0,,0 days 00:31:58.080000,35.891,37.814,26.05,0 days 00:30:56.873000,0 days 00:31:34.687000,0 days 00:32:00.737000,214.0,239.0,,240.0,False,SOFT,9.0,False,McLaren,0 days 00:30:20.982000,2025-10-25 21:16:44.882,1,,False,,False,False,99.755,99.755
9,0 days 00:43:29.237000,NOR,4,,10.0,3.0,0 days 00:41:45.099000,,,38.897,26.056,,0 days 00:43:03.181000,0 days 00:43:29.369000,285.0,213.0,255.0,258.0,False,SOFT,1.0,True,McLaren,0 days 00:32:00.737000,2025-10-25 21:18:24.637,1,,False,,False,False,,
