,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:18:33.422000,RIC,3,,1.0,1.0,0 days 00:16:07.632000,,,61.216,30.544,,0 days 00:18:02.878000,0 days 00:18:33.614000,150.0,56.0,326.0,296.0,False,MEDIUM,1.0,True,McLaren,0 days 00:16:07.632000,2021-06-04 12:01:07.641,1,,False,,False,False,,
1,0 days 00:20:23.844000,RIC,3,0 days 00:01:50.422000,2.0,1.0,,,36.907,43.726,29.789,0 days 00:19:10.329000,0 days 00:19:54.055000,0 days 00:20:23.844000,216.0,171.0,306.0,250.0,True,MEDIUM,2.0,True,McLaren,0 days 00:18:33.422000,2021-06-04 12:03:33.431,12,,False,,False,True,110.422,110.422
2,0 days 00:22:38.733000,RIC,3,0 days 00:02:14.889000,3.0,1.0,,,49.866,57.784,27.239,0 days 00:21:13.710000,0 days 00:22:11.494000,0 days 00:22:38.733000,174.0,130.0,328.0,300.0,False,MEDIUM,3.0,True,McLaren,0 days 00:20:23.844000,2021-06-04 12:05:23.853,12,,False,,False,True,134.889,134.889
3,0 days 00:24:22.628000,RIC,3,0 days 00:01:43.895000,4.0,1.0,,,36.502,42.267,25.126,0 days 00:23:15.235000,0 days 00:23:57.502000,0 days 00:24:22.628000,223.0,222.0,332.0,316.0,True,MEDIUM,4.0,True,McLaren,0 days 00:22:38.733000,2021-06-04 12:07:38.742,12,,False,,False,True,103.895,103.89500000000001
4,0 days 00:26:40.616000,RIC,3,0 days 00:02:17.988000,5.0,1.0,,,45.251,58.944,33.793,0 days 00:25:07.879000,0 days 00:26:06.823000,0 days 00:26:40.616000,170.0,69.0,324.0,297.0,False,MEDIUM,5.0,True,McLaren,0 days 00:24:22.628000,2021-06-04 12:09:22.637,21,,False,,False,True,137.988,137.988
5,0 days 00:38:00.086000,RIC,3,,6.0,1.0,,0 days 00:28:54.206000,36.533,,,0 days 00:27:17.228000,,,212.0,,,,False,MEDIUM,6.0,True,McLaren,0 days 00:26:40.616000,2021-06-04 12:11:40.625,215,,False,,False,False,,
6,0 days 00:39:56.034000,RIC,3,,7.0,2.0,0 days 00:38:00.086000,,,47.256,26.382,,0 days 00:39:29.652000,0 days 00:39:56.178000,183.0,217.0,324.0,296.0,False,SOFT,1.0,True,McLaren,0 days 00:38:00.086000,2021-06-04 12:23:00.095,1,,False,,False,False,,
7,0 days 00:42:11.343000,RIC,3,0 days 00:02:15.309000,8.0,2.0,,,39.113,66.176,30.02,0 days 00:40:35.147000,0 days 00:41:41.323000,0 days 00:42:11.343000,182.0,63.0,326.0,297.0,False,SOFT,2.0,True,McLaren,0 days 00:39:56.034000,2021-06-04 12:24:56.043,12,,False,,False,True,135.309,135.309
8,0 days 00:44:49.015000,RIC,3,,9.0,2.0,,,43.099,84.815,29.801,0 days 00:42:54.883000,0 days 00:44:19.675000,0 days 00:44:49.207000,100.0,48.0,327.0,295.0,False,SOFT,3.0,True,McLaren,0 days 00:42:11.343000,2021-06-04 12:27:11.352,2671,,False,,False,False,,157.71499999999997
9,0 days 00:46:32.610000,RIC,3,0 days 00:01:43.595000,10.0,2.0,,,36.279,41.973,25.343,0 days 00:45:25.294000,0 days 00:46:07.267000,0 days 00:46:32.610000,213.0,228.0,328.0,309.0,True,SOFT,4.0,True,McLaren,0 days 00:44:49.015000,2021-06-04 12:29:49.024,12,,False,,False,True,103.595,103.59500000000001
10,0 days 00:48:43.714000,RIC,3,0 days 00:02:11.104000,11.0,2.0,,,48.702,55.357,27.045,0 days 00:47:21.312000,0 days 00:48:16.669000,0 days 00:48:43.714000,166.0,177.0,323.0,296.0,False,SOFT,5.0,True,McLaren,0 days 00:46:32.610000,2021-06-04 12:31:32.619,21,,False,,False,True,131.104,131.10399999999998
11,0 days 00:50:27.012000,RIC,3,0 days 00:01:43.298000,12.0,2.0,,,36.308,41.618,25.372,0 days 00:49:20.022000,0 days 00:50:01.640000,0 days 00:50:27.012000,223.0,228.0,328.0,309.0,True,SOFT,6.0,True,McLaren,0 days 00:48:43.714000,2021-06-04 12:33:43.723,1,,False,,False,True,103.298,103.298
12,0 days 00:52:23.892000,RIC,3,0 days 00:01:56.880000,13.0,2.0,,0 days 00:52:22.679000,39.491,45.952,31.437,0 days 00:51:06.503000,0 days 00:51:52.455000,0 days 00:52:23.892000,214.0,231.0,,294.0,False,SOFT,7.0,True,McLaren,0 days 00:50:27.012000,2021-06-04 12:35:27.021,1,,False,,False,False,116.88,116.88
13,0 days 01:00:48.790000,RIC,3,,14.0,3.0,0 days 00:58:34.892000,,,47.551,27.196,,0 days 01:00:21.753000,0 days 01:00:48.955000,186.0,182.0,318.0,308.0,False,MEDIUM,7.0,False,McLaren,0 days 00:52:23.892000,2021-06-04 12:37:23.901,1,,False,,False,False,,
14,0 days 01:02:36.529000,RIC,3,0 days 00:01:47.739000,15.0,3.0,,,38.27,43.962,25.507,0 days 01:01:27.060000,0 days 01:02:11.022000,0 days 01:02:36.529000,196.0,216.0,317.0,316.0,False,MEDIUM,8.0,False,McLaren,0 days 01:00:48.790000,2021-06-04 12:45:48.799,1,,False,,False,True,107.739,107.739
15,0 days 01:04:24.707000,RIC,3,0 days 00:01:48.178000,16.0,3.0,,,38.579,43.872,25.727,0 days 01:03:15.108000,0 days 01:03:58.980000,0 days 01:04:24.707000,212.0,215.0,318.0,313.0,False,MEDIUM,9.0,False,McLaren,0 days 01:02:36.529000,2021-06-04 12:47:36.538,1,,False,,False,True,108.178,108.178
16,0 days 01:06:12.226000,RIC,3,0 days 00:01:47.519000,17.0,3.0,,,38.066,43.748,25.705,0 days 01:05:02.773000,0 days 01:05:46.521000,0 days 01:06:12.226000,203.0,216.0,314.0,313.0,False,MEDIUM,10.0,False,McLaren,0 days 01:04:24.707000,2021-06-04 12:49:24.716,1,,False,,False,True,107.519,107.51899999999999
17,0 days 01:08:00.066000,RIC,3,0 days 00:01:47.840000,18.0,3.0,,,38.159,43.844,25.837,0 days 01:06:50.385000,0 days 01:07:34.229000,0 days 01:08:00.066000,209.0,217.0,316.0,311.0,False,MEDIUM,11.0,False,McLaren,0 days 01:06:12.226000,2021-06-04 12:51:12.235,12,,False,,False,True,107.84,107.84
18,0 days 01:09:47.932000,RIC,3,0 days 00:01:47.866000,19.0,3.0,,,38.392,43.632,25.842,0 days 01:08:38.458000,0 days 01:09:22.090000,0 days 01:09:47.932000,207.0,209.0,316.0,311.0,False,MEDIUM,12.0,False,McLaren,0 days 01:08:00.066000,2021-06-04 12:53:00.075,12,,False,,False,True,107.866,107.866
19,0 days 01:11:40.880000,RIC,3,0 days 00:01:52.948000,20.0,3.0,,0 days 01:11:40.905000,38.298,43.854,30.796,0 days 01:10:26.230000,0 days 01:11:10.084000,0 days 01:11:40.880000,208.0,210.0,,313.0,False,MEDIUM,13.0,False,McLaren,0 days 01:09:47.932000,2021-06-04 12:54:47.941,1,,False,,False,False,112.948,112.94800000000001
20,0 days 01:13:57.595000,RIC,3,0 days 00:02:16.715000,21.0,4.0,0 days 01:12:00.006000,,55.196,53.725,27.794,0 days 01:12:36.076000,0 days 01:13:29.801000,0 days 01:13:57.595000,172.0,147.0,303.0,299.0,False,SOFT,8.0,False,McLaren,0 days 01:11:40.880000,2021-06-04 12:56:40.889,1,,False,,False,False,136.715,136.715
21,0 days 01:15:44.961000,RIC,3,0 days 00:01:47.366000,22.0,4.0,,,38.158,43.341,25.867,0 days 01:14:35.753000,0 days 01:15:19.094000,0 days 01:15:44.961000,210.0,218.0,305.0,311.0,False,SOFT,9.0,False,McLaren,0 days 01:13:57.595000,2021-06-04 12:58:57.604,1,,False,,False,True,107.366,107.366
22,0 days 01:17:42.481000,RIC,3,0 days 00:01:57.520000,23.0,4.0,,0 days 01:17:41.210000,38.338,45.918,33.264,0 days 01:16:23.299000,0 days 01:17:09.217000,0 days 01:17:42.481000,211.0,153.0,,287.0,False,SOFT,10.0,False,McLaren,0 days 01:15:44.961000,2021-06-04 13:00:44.970,1,,False,,False,False,117.52,117.52000000000001
23,0 days 00:18:28.960000,NOR,4,,1.0,1.0,0 days 00:16:02.591000,,,58.385,29.577,,0 days 00:17:59.383000,0 days 00:18:29.112000,170.0,62.0,324.0,297.0,False,MEDIUM,1.0,True,McLaren,0 days 00:16:02.591000,2021-06-04 12:01:02.600,1,,False,,False,False,,
24,0 days 00:20:26.711000,NOR,4,0 days 00:01:57.751000,2.0,1.0,,,36.831,54.67,26.25,0 days 00:19:05.791000,0 days 00:20:00.461000,0 days 00:20:26.711000,229.0,164.0,328.0,313.0,True,MEDIUM,2.0,True,McLaren,0 days 00:18:28.960000,2021-06-04 12:03:28.969,12,,False,,False,True,117.751,117.751
25,0 days 00:22:34.137000,NOR,4,0 days 00:02:07.426000,3.0,1.0,,,44.23,54.622,28.574,0 days 00:21:10.941000,0 days 00:22:05.563000,0 days 00:22:34.137000,157.0,131.0,327.0,299.0,False,MEDIUM,3.0,True,McLaren,0 days 00:20:26.711000,2021-06-04 12:05:26.720,12,,False,,False,True,127.426,127.426
26,0 days 00:24:18.726000,NOR,4,0 days 00:01:44.589000,4.0,1.0,,,36.975,42.488,25.126,0 days 00:23:11.112000,0 days 00:23:53.600000,0 days 00:24:18.726000,223.0,230.0,332.0,316.0,True,MEDIUM,4.0,True,McLaren,0 days 00:22:34.137000,2021-06-04 12:07:34.146,21,,False,,False,True,104.589,104.589
