,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:18:06.377000,NOR,4,,1.0,1.0,0 days 00:15:43.335000,,,58.844,32.654,,0 days 00:17:33.808000,0 days 00:18:06.377000,299.0,153.0,232.0,252.0,False,SOFT,4.0,False,McLaren,0 days 00:15:43.335000,2025-07-26 14:00:56.054,1,,False,,False,False,,
1,0 days 00:19:48.453000,NOR,4,0 days 00:01:42.076000,2.0,1.0,,,30.336,43.524,28.216,0 days 00:18:36.713000,0 days 00:19:20.237000,0 days 00:19:48.453000,334.0,207.0,226.0,312.0,True,SOFT,5.0,False,McLaren,0 days 00:18:06.377000,2025-07-26 14:03:19.096,1,,False,,False,True,102.076,102.076
2,0 days 00:21:52.143000,NOR,4,0 days 00:02:03.690000,3.0,1.0,,0 days 00:21:48.355000,35.254,51.89,36.546,0 days 00:20:23.707000,0 days 00:21:15.597000,0 days 00:21:52.143000,240.0,196.0,,251.0,False,SOFT,6.0,False,McLaren,0 days 00:19:48.453000,2025-07-26 14:05:01.172,1,,False,,False,False,123.69,123.69
3,0 days 00:25:45.503000,NOR,4,,4.0,2.0,0 days 00:23:34.839000,,,60.312,33.679,,0 days 00:25:11.979000,0 days 00:25:45.692000,188.0,163.0,231.0,216.0,False,SOFT,1.0,True,McLaren,0 days 00:21:52.143000,2025-07-26 14:07:04.862,1,,False,,False,False,,
4,0 days 00:27:26.513000,NOR,4,0 days 00:01:41.010000,5.0,2.0,,,30.223,42.908,27.879,0 days 00:26:15.726000,0 days 00:26:58.634000,0 days 00:27:26.513000,335.0,221.0,227.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:25:45.503000,2025-07-26 14:10:58.222,1,,False,,False,True,101.01,101.01
5,0 days 00:29:50.210000,NOR,4,0 days 00:02:23.697000,6.0,2.0,,,43.226,62.119,38.352,0 days 00:28:09.739000,0 days 00:29:11.858000,0 days 00:29:50.210000,232.0,164.0,82.0,222.0,False,SOFT,3.0,True,McLaren,0 days 00:27:26.513000,2025-07-26 14:12:39.232,1,,False,,False,True,143.697,143.697
6,0 days 00:32:26.393000,NOR,4,,7.0,2.0,,,51.763,63.859,40.496,0 days 00:30:42.051000,0 days 00:31:45.897000,0 days 00:32:26.467000,185.0,176.0,231.0,225.0,False,SOFT,4.0,True,McLaren,0 days 00:29:50.210000,2025-07-26 14:15:02.929,1,,False,,False,False,,156.118
7,0 days 00:34:16.463000,NOR,4,0 days 00:01:50.070000,8.0,2.0,,0 days 00:34:12.350000,29.991,43.175,36.904,0 days 00:32:56.384000,0 days 00:33:39.559000,0 days 00:34:16.463000,341.0,216.0,,315.0,False,SOFT,5.0,True,McLaren,0 days 00:32:26.393000,2025-07-26 14:17:39.112,1,,False,,False,False,110.07,110.07
8,0 days 00:44:03.607000,NOR,4,,9.0,3.0,0 days 00:41:44.494000,,,60.378,33.306,,0 days 00:43:30.451000,0 days 00:44:03.607000,269.0,162.0,232.0,236.0,False,SOFT,1.0,True,McLaren,0 days 00:34:16.463000,2025-07-26 14:19:29.182,1,,False,,False,False,,
9,0 days 00:45:44.322000,NOR,4,0 days 00:01:40.715000,10.0,3.0,,,30.119,42.61,27.986,0 days 00:44:33.726000,0 days 00:45:16.336000,0 days 00:45:44.322000,337.0,221.0,226.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:44:03.607000,2025-07-26 14:29:16.326,1,,False,,False,True,100.715,100.715
10,0 days 00:47:59.091000,NOR,4,0 days 00:02:14.769000,11.0,3.0,,0 days 00:47:54.766000,37.163,56.891,40.715,0 days 00:46:21.485000,0 days 00:47:18.376000,0 days 00:47:59.091000,247.0,184.0,,236.0,False,SOFT,3.0,True,McLaren,0 days 00:45:44.322000,2025-07-26 14:30:57.041,1,,False,,False,False,134.769,134.769
11,0 days 00:53:23.153000,NOR,4,,12.0,4.0,0 days 00:51:08.547000,,,59.33,34.486,,0 days 00:52:48.667000,0 days 00:53:23.378000,250.0,168.0,231.0,231.0,False,SOFT,4.0,False,McLaren,0 days 00:47:59.091000,2025-07-26 14:33:11.810,1,,False,,False,False,,
12,0 days 00:55:04.231000,NOR,4,0 days 00:01:41.078000,13.0,4.0,,,30.178,42.877,28.023,0 days 00:53:53.331000,0 days 00:54:36.208000,0 days 00:55:04.231000,338.0,220.0,225.0,313.0,False,SOFT,5.0,False,McLaren,0 days 00:53:23.153000,2025-07-26 14:38:35.872,1,,False,,False,True,101.078,101.078
13,0 days 00:57:18.205000,NOR,4,0 days 00:02:13.974000,14.0,4.0,,0 days 00:57:14.370000,36.115,56.099,41.76,0 days 00:55:40.346000,0 days 00:56:36.445000,0 days 00:57:18.205000,242.0,174.0,,245.0,False,SOFT,6.0,False,McLaren,0 days 00:55:04.231000,2025-07-26 14:40:16.950,1,,False,,False,False,133.974,133.974
