,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:23:28.426000,HAM,44,,1.0,1.0,0 days 00:21:22.161000,,,57.104,27.809,,0 days 00:23:00.667000,0 days 00:23:28.650000,144.0,176.0,291.0,146.0,False,SOFT,1.0,True,Mercedes,0 days 00:21:22.161000,2020-11-28 14:06:22.193,1,,False,,False,False,,
1,0 days 00:24:56.769000,HAM,44,0 days 00:01:28.343000,2.0,1.0,,,28.083,38.02,22.24,0 days 00:23:56.509000,0 days 00:24:34.529000,0 days 00:24:56.769000,246.0,271.0,292.0,319.0,True,SOFT,2.0,True,Mercedes,0 days 00:23:28.426000,2020-11-28 14:08:28.458,1,,False,,False,True,88.343,88.343
2,0 days 00:26:46.183000,HAM,44,0 days 00:01:49.414000,3.0,1.0,,0 days 00:26:44.401000,34.081,45.383,29.95,0 days 00:25:30.850000,0 days 00:26:16.233000,0 days 00:26:46.183000,220.0,225.0,,278.0,False,SOFT,3.0,True,Mercedes,0 days 00:24:56.769000,2020-11-28 14:09:56.801,1,,False,,False,False,109.414,109.414
3,0 days 00:32:41.745000,HAM,44,,4.0,2.0,0 days 00:30:17.211000,,,66.133,32.914,,0 days 00:32:08.831000,0 days 00:32:41.979000,127.0,165.0,292.0,110.0,False,SOFT,4.0,False,Mercedes,0 days 00:26:46.183000,2020-11-28 14:11:46.215,1,,False,,False,False,,
4,0 days 00:34:21.973000,HAM,44,0 days 00:01:40.228000,5.0,2.0,,0 days 00:34:20.228000,28.239,45.63,26.359,0 days 00:33:09.984000,0 days 00:33:55.614000,0 days 00:34:21.973000,245.0,250.0,,319.0,False,SOFT,5.0,False,Mercedes,0 days 00:32:41.745000,2020-11-28 14:17:41.777,1,,False,,False,False,100.228,100.22800000000001
5,0 days 00:45:19.722000,HAM,44,,6.0,3.0,0 days 00:42:57.329000,,,59.035,42.36,,0 days 00:44:37.362000,0 days 00:45:19.747000,160.0,167.0,291.0,131.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:34:21.973000,2020-11-28 14:19:22.005,1,,False,,False,False,,
6,0 days 00:53:38.760000,HAM,44,,7.0,3.0,,0 days 00:47:35.363000,,,,,,,,,,263.0,False,MEDIUM,2.0,True,Mercedes,0 days 00:45:19.722000,2020-11-28 14:30:19.754,125,,False,,False,False,,
7,0 days 00:55:49.601000,HAM,44,,8.0,4.0,0 days 00:53:38.646000,,,62.692,28.986,,0 days 00:55:20.620000,0 days 00:55:49.937000,141.0,148.0,291.0,164.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:53:38.646000,2020-11-28 14:38:38.678,1,,False,,False,False,,
8,0 days 00:57:17.187000,HAM,44,0 days 00:01:27.586000,9.0,4.0,,,27.923,37.715,21.948,0 days 00:56:17.524000,0 days 00:56:55.239000,0 days 00:57:17.187000,247.0,272.0,291.0,318.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:55:49.601000,2020-11-28 14:40:49.633,1,,False,,False,True,87.586,87.58600000000001
9,0 days 00:59:17.610000,HAM,44,0 days 00:02:00.423000,10.0,4.0,,0 days 00:59:16.019000,39.316,51.604,29.503,0 days 00:57:56.503000,0 days 00:58:48.107000,0 days 00:59:17.610000,184.0,209.0,,156.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:57:17.187000,2020-11-28 14:42:17.219,1,,False,,False,False,120.423,120.423
