,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:59.719000,16.3,23.9,1026.7,False,30.6,87,0.8
1,0 days 00:01:59.702000,16.3,23.0,1026.7,False,30.9,87,1.7
2,0 days 00:02:59.689000,16.3,23.1,1026.8,False,30.5,80,2.6
3,0 days 00:03:59.710000,16.3,23.2,1026.8,False,30.3,80,2.0
4,0 days 00:04:59.708000,16.3,23.1,1026.7,False,30.1,80,1.9
5,0 days 00:05:59.733000,16.2,23.3,1026.8,False,30.1,62,2.0
6,0 days 00:06:59.718000,16.2,23.3,1026.7,False,29.8,88,1.8
7,0 days 00:07:59.731000,16.2,23.0,1026.7,False,29.6,59,0.5
8,0 days 00:08:59.769000,16.3,22.7,1026.7,False,29.9,87,2.0
9,0 days 00:09:59.755000,16.4,22.7,1026.6,False,29.9,80,1.8
10,0 days 00:10:59.786000,16.4,23.0,1026.6,False,29.9,84,1.5
11,0 days 00:11:59.793000,16.5,22.9,1026.6,False,30.0,88,1.1
12,0 days 00:12:59.788000,16.4,23.0,1026.6,False,29.7,80,1.0
13,0 days 00:13:59.797000,16.4,23.2,1026.5,False,29.4,92,1.0
14,0 days 00:14:59.793000,16.4,23.2,1026.5,False,29.7,86,1.6
15,0 days 00:15:59.800000,16.4,23.3,1026.5,False,29.7,41,1.3
16,0 days 00:16:59.818000,16.5,23.1,1026.4,False,29.1,80,1.3
17,0 days 00:17:59.795000,16.6,23.0,1026.6,False,28.9,83,1.5
18,0 days 00:18:59.813000,16.5,22.8,1026.6,False,28.7,82,2.7
19,0 days 00:19:59.820000,16.5,22.9,1026.5,False,28.6,92,2.3
20,0 days 00:20:59.801000,16.7,22.8,1026.6,False,29.0,89,1.1
21,0 days 00:21:59.817000,16.8,22.4,1026.5,False,28.7,83,2.1
22,0 days 00:22:59.814000,16.8,22.2,1026.5,False,28.6,80,1.2
23,0 days 00:23:59.820000,16.7,22.2,1026.5,False,28.8,41,0.3
24,0 days 00:24:59.811000,16.7,22.2,1026.6,False,28.6,103,1.5
25,0 days 00:25:59.820000,16.8,22.3,1026.4,False,28.5,91,1.9
26,0 days 00:26:59.842000,16.8,22.6,1026.5,False,28.0,98,1.6
27,0 days 00:27:59.836000,16.9,22.6,1026.4,False,28.4,96,0.7
28,0 days 00:28:59.841000,16.9,22.7,1026.4,False,28.0,164,0.4
29,0 days 00:29:59.861000,16.8,23.0,1026.4,False,29.0,240,0.5
30,0 days 00:30:59.878000,16.8,23.1,1026.5,False,29.0,260,0.8
31,0 days 00:31:59.877000,16.9,23.4,1026.4,False,28.7,234,1.3
32,0 days 00:32:59.911000,16.8,23.4,1026.4,False,29.0,266,0.9
33,0 days 00:33:59.911000,16.7,23.3,1026.4,False,28.6,314,0.8
34,0 days 00:34:59.921000,16.8,23.1,1026.4,False,28.6,272,1.2
35,0 days 00:35:59.912000,16.8,23.3,1026.4,False,28.1,272,1.0
36,0 days 00:36:59.900000,16.8,23.3,1026.4,False,28.3,257,1.1
37,0 days 00:37:59.906000,16.8,23.6,1026.4,False,27.9,79,2.5
38,0 days 00:38:59.922000,16.8,23.6,1026.4,False,27.8,65,1.2
39,0 days 00:39:59.904000,16.8,23.0,1026.4,False,27.5,72,1.2
40,0 days 00:40:59.901000,16.8,23.0,1026.4,False,27.6,53,1.4
41,0 days 00:41:59.918000,16.7,22.8,1026.4,False,27.6,77,2.3
42,0 days 00:42:59.927000,16.5,23.5,1026.4,False,27.1,74,1.8
43,0 days 00:43:59.914000,16.5,26.0,1026.3,False,26.7,82,1.6
44,0 days 00:44:59.958000,16.3,30.1,1026.4,False,27.2,79,1.6
45,0 days 00:45:59.956000,16.3,31.5,1026.3,False,26.8,77,2.5
46,0 days 00:46:59.957000,16.3,32.2,1026.4,False,25.6,80,2.9
47,0 days 00:47:59.944000,16.1,32.9,1026.3,False,26.0,58,3.7
48,0 days 00:48:59.946000,15.9,33.5,1026.3,False,26.4,48,2.2
49,0 days 00:49:59.989000,15.8,33.5,1026.3,False,26.4,71,1.6
50,0 days 00:50:59.986000,15.8,33.3,1026.3,False,26.7,86,2.0
51,0 days 00:52:00.006000,15.8,33.2,1026.3,False,26.0,88,2.5
52,0 days 00:53:00.003000,15.8,34.0,1026.2,False,26.1,89,2.9
53,0 days 00:53:59.998000,15.8,34.0,1026.3,False,25.3,90,3.0
54,0 days 00:55:00.009000,15.8,33.8,1026.2,False,25.8,76,2.7
55,0 days 00:56:00.006000,15.8,34.2,1026.2,False,25.7,69,2.2
56,0 days 00:57:00.042000,15.7,34.5,1026.3,False,25.8,85,2.3
57,0 days 00:58:00.045000,15.7,34.4,1026.3,False,25.9,65,3.0
58,0 days 00:59:00.045000,15.7,34.2,1026.3,False,25.4,63,3.8
59,0 days 01:00:00.067000,15.7,34.0,1026.3,False,25.7,63,2.7
