,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:20:21.411000,NOR,1,,1.0,1.0,0 days 00:18:36.408000,,,32.807,28.99,,0 days 00:19:52.466000,0 days 00:20:21.513000,254.0,232.0,235.0,,False,SOFT,1.0,True,McLaren,0 days 00:18:36.408000,2026-07-25 14:05:24.823,1,,False,,False,False,,
1,0 days 00:21:54.744000,NOR,1,0 days 00:01:33.333000,2.0,1.0,,,33.451,31.534,28.348,0 days 00:20:54.862000,0 days 00:21:26.396000,0 days 00:21:54.744000,108.0,231.0,272.0,299.0,True,SOFT,2.0,True,McLaren,0 days 00:20:21.411000,2026-07-25 14:07:09.826,1,,False,,False,True,93.333,93.333
2,0 days 00:23:13.021000,NOR,1,0 days 00:01:18.277000,3.0,1.0,,,27.467,28.045,22.765,0 days 00:22:22.211000,0 days 00:22:50.256000,0 days 00:23:13.021000,306.0,261.0,262.0,333.0,True,SOFT,3.0,True,McLaren,0 days 00:21:54.744000,2026-07-25 14:08:43.159,1,,False,,False,True,78.277,78.277
3,0 days 00:24:57.887000,NOR,1,0 days 00:01:44.866000,4.0,1.0,,0 days 00:24:55.908000,36.723,35.793,32.35,0 days 00:23:49.744000,0 days 00:24:25.537000,0 days 00:24:57.887000,202.0,198.0,,224.0,False,SOFT,4.0,True,McLaren,0 days 00:23:13.021000,2026-07-25 14:10:01.436,1,,False,,False,False,104.866,104.86599999999999
4,0 days 00:42:40.046000,NOR,1,,5.0,2.0,0 days 00:40:57.754000,,,31.043,30.614,,0 days 00:42:09.516000,0 days 00:42:40.113000,260.0,234.0,271.0,224.0,False,SOFT,5.0,False,McLaren,0 days 00:24:57.887000,2026-07-25 14:11:46.302,1,,False,,False,False,,
5,0 days 00:43:58.612000,NOR,1,0 days 00:01:18.566000,6.0,2.0,,,27.612,27.914,23.04,0 days 00:43:07.658000,0 days 00:43:35.572000,0 days 00:43:58.612000,305.0,256.0,268.0,331.0,True,SOFT,6.0,False,McLaren,0 days 00:42:40.046000,2026-07-25 14:29:28.461,12,,False,,False,True,78.566,78.566
6,0 days 00:45:37.788000,NOR,1,0 days 00:01:39.176000,7.0,2.0,,0 days 00:45:35.757000,34.28,33.846,31.05,0 days 00:44:32.892000,0 days 00:45:06.738000,0 days 00:45:37.788000,211.0,194.0,,231.0,False,SOFT,7.0,False,McLaren,0 days 00:43:58.612000,2026-07-25 14:30:47.027,1,,False,,False,False,99.176,99.176
7,0 days 00:51:02.174000,NOR,1,,8.0,3.0,0 days 00:49:20.197000,,,31.801,33.697,,0 days 00:50:28.507000,0 days 00:51:02.444000,240.0,239.0,271.0,231.0,False,SOFT,1.0,True,McLaren,0 days 00:45:37.788000,2026-07-25 14:32:26.203,1,,False,,False,False,,
8,0 days 00:52:19.630000,NOR,1,0 days 00:01:17.456000,9.0,3.0,,,27.446,27.728,22.282,0 days 00:51:29.620000,0 days 00:51:57.348000,0 days 00:52:19.630000,304.0,258.0,265.0,331.0,True,SOFT,2.0,True,McLaren,0 days 00:51:02.174000,2026-07-25 14:37:50.589,1,,False,,False,True,77.456,77.456
9,0 days 00:54:03.795000,NOR,1,0 days 00:01:44.165000,10.0,3.0,,0 days 00:54:02.091000,36.543,36.479,31.143,0 days 00:52:56.173000,0 days 00:53:32.652000,0 days 00:54:03.795000,191.0,191.0,,220.0,False,SOFT,3.0,True,McLaren,0 days 00:52:19.630000,2026-07-25 14:39:08.045,1,,False,,False,False,104.165,104.16499999999999
10,0 days 01:04:17.790000,NOR,1,,11.0,4.0,0 days 01:02:40.669000,,,31.346,25.856,,0 days 01:03:51.934000,0 days 01:04:17.839000,270.0,235.0,274.0,220.0,False,SOFT,1.0,True,McLaren,0 days 00:54:03.795000,2026-07-25 14:40:52.210,12,,False,,False,False,,
11,0 days 01:05:35.110000,NOR,1,0 days 00:01:17.320000,12.0,4.0,,,27.435,27.634,22.251,0 days 01:04:45.225000,0 days 01:05:12.859000,0 days 01:05:35.110000,305.0,256.0,263.0,329.0,True,SOFT,2.0,True,McLaren,0 days 01:04:17.790000,2026-07-25 14:51:06.205,1,,False,,False,True,77.32,77.32000000000001
12,0 days 01:07:14.314000,NOR,1,0 days 00:01:39.204000,13.0,4.0,,0 days 01:07:12.529000,34.056,34.083,31.065,0 days 01:06:09.166000,0 days 01:06:43.249000,0 days 01:07:14.314000,196.0,210.0,,227.0,False,SOFT,3.0,True,McLaren,0 days 01:05:35.110000,2026-07-25 14:52:23.525,1,,False,,False,False,99.204,99.204
13,0 days 01:12:37.669000,NOR,1,,14.0,5.0,0 days 01:11:05.232000,,,31.766,25.384,,0 days 01:12:12.392000,0 days 01:12:37.860000,279.0,234.0,271.0,227.0,False,SOFT,1.0,True,McLaren,0 days 01:07:14.314000,2026-07-25 14:54:02.729,1,,False,,False,False,,
14,0 days 01:13:54.876000,NOR,1,0 days 00:01:17.207000,15.0,5.0,,,27.364,27.621,22.222,0 days 01:13:05.033000,0 days 01:13:32.654000,0 days 01:13:54.876000,307.0,260.0,265.0,327.0,True,SOFT,2.0,True,McLaren,0 days 01:12:37.669000,2026-07-25 14:59:26.084,12,,False,,False,True,77.207,77.207
15,0 days 01:15:45.539000,NOR,1,,16.0,5.0,,0 days 01:15:45.539000,41.366,37.779,,0 days 01:14:36.304000,0 days 01:15:14.041000,,199.0,189.0,,183.0,False,SOFT,3.0,True,McLaren,0 days 01:13:54.876000,2026-07-25 15:00:43.291,2,,False,,False,False,,
16,0 days 00:16:58.331000,HAM,44,,1.0,1.0,0 days 00:15:26.437000,,,33.197,25.519,,0 days 00:16:32.871000,0 days 00:16:58.568000,263.0,225.0,270.0,,False,MEDIUM,1.0,True,Ferrari,0 days 00:15:26.437000,2026-07-25 14:02:14.852,1,,False,,False,False,,
